gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,tenure_group,charges_group,total_services,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,1,0.10969224937908076,1,0,-1.503268436623532,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,1,1,0,-0.37682660667195594,1,0,0.7344695901595182,Long (>=12),High (70+),-0.5165671830803507,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,1.5692488175321908,1,0,0.3759646156749013,Long (>=12),High (70+),-0.5165671830803507,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0,-0.5389995586889682,0,1,-0.6645335428292889,Long (>=12),Medium (35-70),-0.5165671830803507,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
1,1,0,0,0.9205570094641419,0,1,-0.49111718307859065,Long (>=12),Medium (35-70),0.02405613832526769,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
1,0,1,1,-0.052480702637931476,1,0,-1.3015051719135848,Long (>=12),Low (0-35),-1.0571905044859689,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,1,-1.187691366757017,1,0,-1.4949311116355177,Short (<12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,1,1,0,-0.6606292727017273,1,1,1.132993724586604,Long (>=12),High (70+),0.564679459730886,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,0.4745813914173583,0,1,-0.34938265828234677,Long (>=12),Medium (35-70),0.564679459730886,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,1,1,0.6367543434343705,1,1,1.283065574370862,Long (>=12),High (70+),1.1053027811365044,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
0,0,1,1,0.10969224937908076,1,0,-1.3498616568440682,Long (>=12),Low (0-35),-1.0571905044859689,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,0,1.4070758655151787,1,1,1.551527438984924,Long (>=12),High (70+),1.6459261025421226,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,1.4476191035194317,1,1,1.7482883087020629,Long (>=12),High (70+),2.186549423947741,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,1,1,0,-1.2687778427655232,1,1,0.1591941659865283,Short (<12),Medium (35-70),-1.0571905044859689,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,-0.8228022247187395,1,1,-0.5194640880378393,Long (>=12),Medium (35-70),-0.5165671830803507,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2687778427655232,1,0,-1.504935901621135,Short (<12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,1.3665326275109255,1,0,-1.311509961899202,Long (>=12),Low (0-35),-1.0571905044859689,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,0,-1.2687778427655232,1,1,-0.2843515233758348,Short (<12),Medium (35-70),-0.5165671830803507,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,0,1.0016434854726481,1,1,1.2763957143804505,Long (>=12),High (70+),1.6459261025421226,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,1,1,1.2854461515024194,1,1,-1.3581989818320825,Long (>=12),Low (0-35),-1.0571905044859689,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,0.3529516774045991,1,1,0.826180165027676,Long (>=12),High (70+),0.564679459730886,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
0,0,0,0,1.2043596754939134,1,1,1.6765873138051393,Long (>=12),High (70+),2.186549423947741,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
1,0,0,0,-1.2687778427655232,1,1,0.370962220682093,Short (<12),High (70+),-0.5165671830803507,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,1,0,0,-0.5795427966932212,1,1,0.29259136579475786,Long (>=12),High (70+),-0.5165671830803507,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,0.3529516774045991,1,0,0.45600293555983923,Long (>=12),High (70+),1.6459261025421226,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0,-0.052480702637931476,1,1,0.5026919554927193,Long (>=12),High (70+),-0.5165671830803507,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0,0,0,-0.7011725107059804,1,0,-1.4999335066283264,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,0,-0.17411041665069066,1,1,1.2180344394643503,Long (>=12),High (70+),0.564679459730886,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1,0,0,0,-1.025518414740005,0,1,-1.3481941918464653,Short (<12),Low (0-35),-1.5978138258915873,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0,1,0,1.0421867234769011,1,1,0.9845893397999486,Long (>=12),High (70+),0.564679459730886,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
1,0,1,0,0.7583840574471297,1,1,0.6360891553009488,Long (>=12),High (70+),2.186549423947741,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,1,1.0421867234769011,0,0,-0.16762897354363393,Long (>=12),Medium (35-70),1.1053027811365044,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
1,0,0,1,1.5287055795279378,1,1,1.6615801288267134,Long (>=12),High (70+),2.186549423947741,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,0,0,-1.147148128752764,1,1,0.32260573575160967,Short (<12),High (70+),-1.0571905044859689,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.066061652744258,0,0,-0.6595311478364804,Short (<12),Medium (35-70),-0.5165671830803507,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1,0,1,1,-0.052480702637931476,1,1,-1.4715866016690777,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,1,1,1.609792055536444,1,0,0.8728691849605564,Long (>=12),High (70+),2.186549423947741,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,-0.29574013066344984,1,1,0.5026919554927193,Long (>=12),High (70+),0.02405613832526769,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-0.25519689265919676,1,1,-0.33437547330392087,Long (>=12),Medium (35-70),0.02405613832526769,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,-1.2687778427655232,1,0,-1.4782564616594889,Short (<12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,0,-1.025518414740005,1,1,-0.4494305581385189,Short (<12),Medium (35-70),-0.5165671830803507,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,-0.29574013066344984,1,1,-1.4615818116834602,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,1,0,0,1.609792055536444,1,0,1.5631996939681443,Long (>=12),High (70+),1.6459261025421226,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,1,0.9205570094641419,1,0,-1.5132732266091493,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,-1.025518414740005,1,1,0.47434505053347065,Short (<12),High (70+),-0.5165671830803507,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,1,1,1.4476191035194317,1,0,-1.5099382966139436,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,0,-0.9038887007272457,1,1,-0.6328517078748345,Short (<12),Medium (35-70),-1.0571905044859689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0,1.2854461515024194,1,1,0.5510484404232026,Long (>=12),High (70+),1.6459261025421226,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True
1,0,0,0,0.4340381534131052,1,0,-1.2781606619471446,Long (>=12),Low (0-35),-1.0571905044859689,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,0.9205570094641419,1,1,0.14251951601049961,Long (>=12),Medium (35-70),-1.0571905044859689,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,1,0,0,0.7989272954513827,1,0,-0.16429404354842816,Long (>=12),Medium (35-70),0.02405613832526769,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,0,1,0,-1.2687778427655232,1,1,1.0079338497663888,Short (<12),High (70+),0.564679459730886,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-0.7822589867144866,1,0,1.1996923244907187,Long (>=12),High (70+),0.564679459730886,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,1,1,-1.2282346047612702,1,0,-1.4865937866475034,Short (<12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,0,-0.33628336866770286,1,1,1.2096971144763358,Long (>=12),High (70+),0.564679459730886,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.106604890748511,1,0,0.3609574306964754,Short (<12),High (70+),-1.0571905044859689,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.147148128752764,1,0,0.35262010570846103,Short (<12),High (70+),-1.0571905044859689,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,0.5151246294216113,1,1,0.6977853602122552,Long (>=12),High (70+),0.564679459730886,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,1,1,1.3259893895066726,1,1,0.4876847705142938,Long (>=12),High (70+),1.1053027811365044,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,-1.2687778427655232,1,1,0.35762250070126983,Short (<12),High (70+),1.1053027811365044,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,1,1,0,-0.2146536546549437,1,1,0.7044552202026668,Long (>=12),High (70+),0.02405613832526769,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1,0,1,0,0.3934949154088522,1,0,-0.2893539183686433,Long (>=12),Medium (35-70),-0.5165671830803507,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,1,1,0,1.609792055536444,1,0,1.4981685590616325,Long (>=12),High (70+),1.6459261025421226,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,0,-0.9444319387314988,1,1,0.3659598256892842,Short (<12),High (70+),-0.5165671830803507,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,-1.187691366757017,1,0,-0.2960237783590549,Short (<12),Medium (35-70),0.02405613832526769,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,-0.6606292727017273,0,1,-0.9763494973810255,Long (>=12),Medium (35-70),-1.0571905044859689,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,1,0,0.6772975814386236,1,0,1.1546707695554415,Long (>=12),High (70+),1.1053027811365044,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.2282346047612702,1,0,-1.4949311116355177,Short (<12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,1,-0.33628336866770286,1,1,0.18420614095057136,Long (>=12),High (70+),1.1053027811365044,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,1,0,0,0.31240843940034607,0,1,-0.2993587083542607,Long (>=12),Medium (35-70),0.564679459730886,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,0.271865201396093,1,1,-0.20598066848849989,Long (>=12),Medium (35-70),0.02405613832526769,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
1,0,1,1,0.1502354873833338,1,0,-1.5116057616115464,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,0.23132196339183994,1,1,1.336424454294154,Long (>=12),High (70+),1.1053027811365044,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
1,0,0,0,0.7989272954513827,1,1,0.6861131052290349,Long (>=12),High (70+),0.02405613832526769,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-0.417369844676209,1,0,0.609409715339303,Long (>=12),High (70+),-0.5165671830803507,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-1.106604890748511,1,1,-0.3010261733518635,Short (<12),Medium (35-70),0.02405613832526769,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.25519689265919676,1,1,-1.5066033666187377,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,0,-1.2282346047612702,1,1,1.0129362447591976,Short (<12),High (70+),0.02405613832526769,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,1,0,-1.025518414740005,1,0,-0.01922458875697849,Short (<12),Medium (35-70),0.564679459730886,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,1,1,-1.147148128752764,1,0,-1.4649167416786661,Short (<12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-1.025518414740005,0,1,-0.8229427176015615,Short (<12),Medium (35-70),-0.5165671830803507,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,1,0,-1.187691366757017,1,1,0.8912112999341879,Short (<12),High (70+),0.02405613832526769,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,0,0,-1.2687778427655232,1,0,-1.504935901621135,Short (<12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,-0.13356717864643758,1,1,0.7678188901115756,Long (>=12),High (70+),0.02405613832526769,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1,1,1,0,0.028605773370574645,0,1,-0.49278464807619343,Long (>=12),Medium (35-70),0.564679459730886,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,-0.33628336866770286,1,1,1.132993724586604,Long (>=12),High (70+),0.564679459730886,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,1.0421867234769011,1,1,0.7111250801930779,Long (>=12),High (70+),1.6459261025421226,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
1,0,1,1,1.1638164374896602,1,0,0.6711059202506094,Long (>=12),High (70+),2.186549423947741,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,1,1,0.271865201396093,1,1,-1.4982660416307234,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,1.4476191035194317,1,1,1.244713879425996,Long (>=12),High (70+),1.1053027811365044,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
1,0,1,1,0.7989272954513827,1,1,0.9495725748502883,Long (>=12),High (70+),0.564679459730886,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,0,0,-0.29574013066344984,1,0,-1.5249454815923695,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,1.2854461515024194,1,1,1.556529833977733,Long (>=12),High (70+),1.6459261025421226,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,1,1,1.3259893895066726,1,1,1.142998514572221,Long (>=12),High (70+),1.1053027811365044,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
1,0,0,0,-0.6200860346974743,0,1,-1.3048401019087907,Long (>=12),Low (0-35),-1.5978138258915873,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,-0.2146536546549437,1,0,0.7844935400876042,Long (>=12),High (70+),0.02405613832526769,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0,0,1,-0.8633454627229926,0,0,-1.3198472868872164,Short (<12),Low (0-35),-1.5978138258915873,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,-1.025518414740005,1,1,0.17753628096015978,Short (<12),High (70+),-1.0571905044859689,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,0.5151246294216113,1,0,-1.5199430865995607,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,0,1,0,1.1232731994854073,0,1,-0.15262178856520803,Long (>=12),Medium (35-70),1.1053027811365044,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,0.1907787253875869,0,1,-0.8196077876063557,Long (>=12),Medium (35-70),-0.5165671830803507,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0,1,1,0.10969224937908076,1,0,-1.311509961899202,Long (>=12),Low (0-35),-1.0571905044859689,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,1.2854461515024194,1,0,0.034134291166313134,Long (>=12),Medium (35-70),0.564679459730886,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
0,1,1,0,0.5962111054301175,1,1,0.089160636087208,Long (>=12),Medium (35-70),0.564679459730886,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,-0.5795427966932212,1,0,-1.4999335066283264,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,0,-1.2687778427655232,1,0,0.12917979602967697,Short (<12),Medium (35-70),-1.0571905044859689,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,-1.025518414740005,1,1,1.027943429737623,Short (<12),High (70+),0.02405613832526769,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,1,0,0,1.5692488175321908,1,0,1.3664388242510057,Long (>=12),High (70+),1.1053027811365044,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
1,0,0,0,0.8800137714598889,0,0,-0.6528612878460688,Long (>=12),Medium (35-70),0.02405613832526769,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
1,0,0,0,1.2043596754939134,1,0,-1.4982660416307234,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,-1.106604890748511,1,1,0.8678667899677477,Short (<12),High (70+),0.02405613832526769,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,1,0,-0.13356717864643758,1,1,-0.4394257681529016,Long (>=12),Medium (35-70),-1.0571905044859689,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,-0.8228022247187395,1,1,0.45100054056703043,Long (>=12),High (70+),-0.5165671830803507,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.9038887007272457,1,1,0.5026919554927193,Short (<12),High (70+),0.02405613832526769,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,0.7989272954513827,1,0,-1.5066033666187377,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,0,0,-0.8228022247187395,1,1,-0.16596150854603117,Long (>=12),Medium (35-70),0.02405613832526769,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
1,0,0,0,-1.147148128752764,1,1,1.0045989197711833,Short (<12),High (70+),1.1053027811365044,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,1,0,1.5692488175321908,0,0,0.06748359111837052,Long (>=12),Medium (35-70),1.6459261025421226,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
1,1,0,0,0.5962111054301175,1,0,0.6911155002218436,Long (>=12),High (70+),0.02405613832526769,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,0,-0.7417157487102335,1,0,-0.4777774630977675,Long (>=12),Medium (35-70),-0.5165671830803507,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,0.961100247468395,1,0,0.8595294649797334,Long (>=12),High (70+),0.564679459730886,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.147148128752764,1,1,0.1808712109553658,Short (<12),High (70+),-1.0571905044859689,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.09302394064218453,1,0,0.18754107094577738,Long (>=12),High (70+),1.1053027811365044,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
1,0,1,1,0.8394705334556358,1,0,-0.020892053754581266,Long (>=12),Medium (35-70),0.564679459730886,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,1,0,1.609792055536444,1,1,1.0979769596369438,Long (>=12),High (70+),0.564679459730886,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False
0,0,0,0,-1.2282346047612702,1,0,0.3876368706581217,Short (<12),High (70+),1.1053027811365044,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,-0.9038887007272457,1,1,-0.6411890328628489,Short (<12),Medium (35-70),-1.0571905044859689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.9444319387314988,1,1,0.9995965247783745,Short (<12),High (70+),0.02405613832526769,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,-0.17411041665069066,1,1,0.18754107094577738,Long (>=12),High (70+),-1.0571905044859689,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,1,0,1.4070758655151787,1,1,1.3614364292581969,Long (>=12),High (70+),1.1053027811365044,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
1,0,1,0,1.4070758655151787,1,1,1.2046947194835276,Long (>=12),High (70+),1.1053027811365044,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
1,0,0,0,-1.187691366757017,1,1,0.42098617061017907,Short (<12),High (70+),1.1053027811365044,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.2687778427655232,1,0,0.9879242697951546,Short (<12),High (70+),0.564679459730886,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,0.5556678674258644,1,0,0.2675793908307148,Long (>=12),High (70+),-1.0571905044859689,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,0.7989272954513827,1,0,0.7011202902074608,Long (>=12),High (70+),0.564679459730886,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0,1.0421867234769011,1,1,1.4331374241551205,Long (>=12),High (70+),1.6459261025421226,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,0,0,-0.6200860346974743,1,0,-1.4949311116355177,Long (>=12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,0,-0.33628336866770286,1,1,0.941235249862274,Long (>=12),High (70+),0.02405613832526769,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.187691366757017,1,1,-1.5116057616115464,Short (<12),Low (0-35),-1.0571905044859689,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,0,0,-1.2687778427655232,1,0,0.45600293555983923,Short (<12),High (70+),-0.5165671830803507,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,1,0.271865201396093,1,0,-1.311509961899202,Long (>=12),Low (0-35),-1.0571905044859689,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,0,-0.6606292727017273,1,1,0.7161274751858867,Long (>=12),High (70+),0.02405613832526769,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,0,0,0.23132196339183994,1,1,0.17920374595776303,Long (>=12),High (70+),1.1053027811365044,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0,0,0,0.271865201396093,0,1,-0.4677726731121504,Long (>=12),Medium (35-70),0.02405613832526769,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
